,season,episode,character,line
295,6,1,Terrance & Phillip,"Oh no, hahahahahahaha."
296,6,1,"Jared Vogle, Subway spokesman",Why did I ever do those stupid commercials?
297,6,1,Mayor McDaniels,"Alright, Jared, you sick pervert! Do you have anything to say before you die?!"
298,6,1,Kyle Broflovski,[offscreen] Wait! [the boys run up to the gallows platform] You're all making a mistake!
299,6,1,Chef,"Stand back, children! Jared wants to give you AIDS!"
300,6,1,Stan Marsh,"No, you don't understand. Jared doesn't have ""AIDS,"" AIDS, he has assistants. Two guys that help him lose weight that he calls his aides."
301,6,1,People in Crowd,[softly] Oh.
302,6,1,Mayor McDaniels,"You mean, Jared's aides are like my aides?"
303,6,1,"Jared Vogle, Subway spokesman",Yes. ...Y-you mean you all thought...? Oh my Gosh!
304,6,1,Skeeter,"Oh boy, do I feel stupid."
305,6,1,Gerald Broflovski,"Oh we're so sorry, Jared"
306,6,1,"Jared Vogle, Subway spokesman","No no, hey it was my fault. I can't believe I- I, I didn't think of what I was saying! [giggles]"
307,6,1,Chef,"Eh so he was saying, children should have help like he had! [laughs]"
308,6,1,Randy Marsh,Yeah! That has got to be about the biggest misunderstanding ever! [several people laugh]
309,6,1,"Jared Vogle, Subway spokesman","[laughing] Oh my God! I told my girlfriend I wanted her to share my aides - oh, no wonder she left!"
310,6,1,Herbert Garrison,"[laughing] Cuh-can you imagine what we thought when you said, ""Aides for Everyone Foundation?"""
311,6,1,"Jared Vogle, Subway spokesman","Oh, brother!"
312,6,1,Skeeter,Aha- [stops and realizes something] ...Hey. We're all laughing. [everyone stops and listens]
313,6,1,Mr Mackey,"Uh hey, yeah. We, we woulda never laughed about this before."
314,6,1,Randy Marsh,"Well don't you see what this means? It's been 22.3 years, so... AIDS is finally funny!"
315,6,1,People in Crowd,Ooo.
316,6,1,Mayor McDaniels,He's right. It happened!
317,6,1,Jimbo Kern,Hey everybody! AIDS is finally funny!
318,6,1,People in Crowd,Alright! Yay! Woohoo! [fireworks come up out of nowhere] Hooray!
319,6,1,Mr Mackey,I knew it would be funny someday! [laughs] AIDS!
320,6,1,Herbert Garrison,"Then it's time... We can undo the banner! [fanfare comes up, and a man pulls a curtain away to reveal a huge golden plaque reading ""AIDS IS FINALLY FUNNY"" Ooohs and aaahs follow.]"
321,6,1,One New Yorker,Hooray!
322,6,1,Field Reporter,"Tom, I'm standing in the town square where just moments ago it was declared that AIDS... can finally be joked about. What a great day for humanity"
323,6,1,Herbert Garrison,"[laughs, then] ""AIDS quilt"" [resumes laughing. The crowd disperses and Tuong Lu Kim finds the boys]"
324,6,1,Tuong Lu Kim,"Oh boy, this is fantastic! I so grad AIDS is funny now."
325,6,1,Stan Marsh,"Okay, so now, do you wanna use our friend in your commercials?"
326,6,1,Tuong Lu Kim,Sure 'kay. I pay you fifteen dowlars.
327,6,1,Stan Marsh,Fifteen dowlar? But... Jared got millions!
328,6,1,Tuong Lu Kim,"Hey, I'm not a-Subway, I Shitty Wok. Shitty Wok don't have... million dollars."
329,6,1,Stan Marsh,[takes off his hat and throws it on the ground] Oh God-damnit!
330,6,1,Kyle Broflovski,"Aw, just forget the whole thing then!"
331,6,1,Tuong Lu Kim,"Okay. [walks off, returns] Hey, you kids know why chicken cross the road?"
332,6,1,Stan Marsh,Why?
333,6,1,Tuong Lu Kim,'Cause it has AIDS. [laughs. The boys just look at him oddly] AIDS so funny! [walks away laughing]
334,6,1,Stan Marsh,"Well, so much for our money."
335,6,1,Kyle Broflovski,"Yeah, but you know, I've learned something today. It would have been wrong to exploit Butters' weight loss. Because then lots of fat people would have believed it. And then gone and eaten a ton of Chinese food instead of dieting properly. They'd still be fat and, we'd be responsible for their shattered dreams."
336,6,1,Butters Stotch,"Yeah, I don't like shattering fat peoples' dreams. Besides, I'd get grounded. [gasps] Oh, Jesus! I'm supposed to be grounded! [rushes away]"
337,6,1,Butters Stotch,"Huh. Huh, uh, uh."
338,6,1,Eric Cartman,"[opens the door in anticipation] There you are, Butters!"
339,6,1,Butters Stotch,[nervous] Wuh-are my... mom and dad back home yet?
340,6,1,Eric Cartman,"No, but they're due home any minute. Come on, you're just in time!"
341,6,1,Butters Stotch,"Hoh boy! Mom and Dad didn't... find out I... left the house, did they?"
342,6,1,Eric Cartman,"No, I totally covered for you. They completely believed I was you on the phone!"
343,6,1,Butters Stotch,Hu-oh! Goody!
344,6,1,Eric Cartman,"Here you go. [hands Butters some drawings] I drew some pictures with crayons so it looks like you were here all day. And I ate a little food so it looks like you ate, and I fed your cat."
345,6,1,Butters Stotch,Uh- perfect.
346,6,1,Eric Cartman,Alright I'd better get out of here before they get back. [makes his way to the door]
347,6,1,Butters Stotch,"Uh hey, uh Eric? [Cartman turns around] Uh- thanks for coverin' for me. You're a real pal."
348,6,1,Eric Cartman,"Butters, it was my pleasure. [pulls out his mittens and opens the door, then puts them on. He heads for the sidewalk humming a late night theme song, then turns around to frame the house with his fingers, then walks away]"
349,6,1,Butters Stotch,"Hi, Mom and Dad!"
350,6,1,Linda and Stephen Stotch,"DON'T YOU HI MOM AND DAD US YOU LITTLE PUNK!!! ""(Punch)"""
351,6,1,Butters Stotch,Ow! Dad?
352,6,1,Linda and Stephen Stotch,"YOU DON'T EVEN KNOW THE TROUBLE YOU'RE IN MISTER! ""(Punch)"""
353,6,1,Butters Stotch,Ah! What did I do?! What did I do?!
354,6,1,Linda and Stephen Stotch,YOU THINK YOU'RE TOUGH NOW?! ANSWER ME!!! [a belt is heard coming off and whipping Butters]
355,6,1,Butters Stotch,Aaaa!! [the beating continues]
356,6,1,Eric Cartman,"Aw, man, if I was older, I would totally start jacking off right now."
357,6,2,Sharon Marsh,"Thanks for having us all over for dinner, Chris and Linda."
358,6,2,Sheila Broflovski,"Yes, it was fabulous!"
359,6,2,Linda Stotch,"Oh, we're just really happy that your boys have become such good friends with our little Butters!"
360,6,2,Stephen Stotch,"Yeah. We figure that if our boys are goona be great friends, we should all get to be friends, too."
361,6,2,Linda Stotch,"Friends, by default. [giggles]"
362,6,2,Randy Marsh,"Well, our boys do seem to be spending a lot of time together lately. I think ever since their friend Kenny died they've been looking for someone to fill the void."
363,6,2,Stephen Stotch,"Well, our son is a perfect void-filler. It's nice that he finally has your sons to be his best buddies!"
364,6,2,Eric Cartman,"[alerting the other two] Look you guys, Butters is asleep."
365,6,2,Stan Marsh,He's such a douchebag
366,6,2,Eric Cartman,"Hey! Have you guys ever seen this trick? [drops down] When someone's sleeping, you can take a glass of warm water, [takes a glass of water and brings it to Butters' hand] and you put their hand in it... [dunks Butters' hand in it]"
367,6,2,Stan Marsh,"[watches as Cartman climbs the sofa] Yeah, and then what?"
368,6,2,Eric Cartman,"And then, you pee on it! [drops his pants and pees on Butters' hand] heheh-heheheheheheheh."
369,6,2,Kyle Broflovski,"No, dude, you're supposed to put their hand in warm water and it makes them pee."
370,6,2,Eric Cartman,"[still peeing] Oh, really? ...Oh well, heh, heheheheh, heh"
371,6,2,Chris,"And we were thinking, since they've all become such close friends, how great it would be for us to all go together to Aspen for a ski weekend."
372,6,2,Gerald Broflovski,"A-Aspen? Uuuh, we, we can't really afford that."
373,6,2,Chris,"No, you see, Linda and I found this ad where you can get two night free at a condo in Aspen if you attend a time-share presentation.."
374,6,2,Randy Marsh,They let you stay for free?
375,6,2,Chris,Yes! And all we have to do is attend a thirty-minute meeting!
376,6,2,Sheila Broflovski,Well that sounds like a good deal.
377,6,2,Randy Marsh,Sounds good to me; let's go this weekend!
378,6,2,Sheila Broflovski,"Oh, boy! Skiing in Aspen! I can't wait! [an '80s tune begins to play. A shot of the boys in the living room, then the adults pour in from the kitchen]"
379,6,2,Stephen Stotch,Hey boys! We're all going to Aspen for the weekend!
380,6,2,Stan Marsh,All right! [Butters stirs awake]
381,6,2,Kyle Broflovski,All right! [Butters stirs awake]
382,6,2,Eric Cartman,All right! [Butters stirs awake]
383,6,2,Butters Stotch,"Wow, a ski trip with my new best buddies! [feels some tension as he stretches] Oh, I'm all sticky. [wipes his hands on the sofa and cushions]"
384,6,2,Stephen Stotch,"Here we are, everyone. [Before them lies a valley with many buildings in it. Next to the station wagon is a sign reading ""WELCOME TO ASPEN""]"
385,6,2,Sheila Broflovski,"Oh, this is gonna be so much fun; I haven't skied in years!"
386,6,2,Chris,Where are Butters and Eric?
387,6,2,Stan Marsh,They're still asleep.
388,6,2,Chris,"Butters? Eric? Come on! We gotta get to the powder! [a knock on the door, and Linda rises to answer it. Two men enter]"
389,6,2,Phil,"[brunet] Hello, folks, I'm Phil and this is Josh [a blond]. We're with the Aspen Time-Share Company. [the other parents gather 'round]"
390,6,2,The Parents,Hello.
391,6,2,Josh,You folks enjoying the condo?
392,6,2,Sheila Broflovski,It's lovely. Thank you.
393,6,2,Eric Cartman,"You guys, you guys! You're not gonna believe this, this is so funny!"
394,6,2,Kyle Broflovski,What
395,6,2,Eric Cartman,"So last night, while Butters was asleep, I gave him a Hitler."
396,6,2,Stan Marsh,What's a Hitler?
397,6,2,Eric Cartman,"You know, when somebody is sleeping and you put your finger up your butt and then, wipe it on their upper lip to give them a little Hitler mustache? You've never Hitlered anyone?"
398,6,2,Stan Marsh,"No, I never have."
399,6,2,Eric Cartman,"Shh-shh, here he comes."
400,6,2,Butters Stotch,"Goooood mornin', fellas! All set to go skiin'?! [Cartman starts laughing] A-huh, u-uh, uh what's so funny?"
401,6,2,Eric Cartman,"[knowingly] Nothing, Butters. Right, guys?!"
402,6,2,Phil,"Well, we can't wait to show you what Aspen Time-Share is offering investors. Shall we do our thirty-minute meeting?"
403,6,2,Randy Marsh,"Oh, do we have to do it right now?"
404,6,2,Josh,"Well, best to do it and get it out of the way."
405,6,2,Chris,"Okay. [Phil and Josh leave, Sheila steps forward, and the adults begin to exit]"
406,6,2,Sheila Broflovski,"Boys, we have to go to this time-share presentation real quick, but you go meet your ski instructor on the bunny hill."
407,6,2,The Boys,Okay.
408,6,2,Chris,We'll meet you boys on the slopes. [exits and closes the door]
409,6,2,Butters Stotch,"Hey, do you guys smell that?"
410,6,2,Stan Marsh,Smell what?
411,6,2,Butters Stotch,"Ehh, it kind of smells stinky in this condo. [Cartman chuckles]"
412,6,2,Eric Cartman,"I don't smell anything. Do you guys? [bursts out laughing. Stan and Kyle just look at him as Butters looks up, wondering...]"
413,6,2,Butters Stotch,"Do you guys smell that? It smells bad out here, too. I'm starting to think this whole town smells like doodoo."
414,6,2,Eric Cartman,"Yeah, well, that why they call is Asspen. [laughs at his cleverness. A skier skis up to them]"
415,6,2,Thumper,"All right, little dudes, [sets his skis aside] great to see you out here. My name is Thumper, and I'm gonna be your cool ski instructor. [gives the boys two thumbs up]"
416,6,2,Eric Cartman,[to Stan] His name is Thumper?
417,6,2,Thumper,"We're gonna take it slow, take it easy, make sure everybody has a goood time. 'Cause what is skiing about? Having a good...? [puts his left hand to his ear, hoping for an answer. The boys just look at him] Time, that's right. Now, just a few safety things to keep in mind: First of all, look straight ahead when you ski. You look down, you're gonna fall, you're gonna have a bad time. Also, be aware of skiers around you. You run into another skier, your skis are gonna cross, gonna have a bad time."
418,6,2,Butters Stotch,So where's the part where we have a good time?
419,6,2,Thumper,"Hey, little dude, you got some crap right here. [motions to the nose, where Butters does indeed have crap]"
420,6,2,Butters Stotch,"Wuh, that's my face, sir."
421,6,2,Thumper,"Alright, we're gonna do this without any poles until we know our two primary feet positions. To go slow, we wedge our skis together [he puts his indices and thumbs together; front ski tips touch], in the shape of a slice of pizza. Then to go faster, we put 'em parallel, like... French fries. [begins to drift forward] You see that? [wedges the skis] Pizza, [lines up the skis] French fries, [wedges the skis] Pizza, [lines up the skis] French fries. [moves farther away each time]"
422,6,2,Butters Stotch,"Ah-hey, this is gonna be just like eatin' at Shakey's, huh fellas?"
423,6,2,Thumper,"Okay, let's have the little dude at the end try first! What's your name?"
424,6,2,Ike Broflovski,Iiiiike!
425,6,2,Thumper,"Okay, Mike, ski down to me! [Ike looks down the hill, but doesn't move]"
426,6,2,Kyle Broflovski,"Go on, Ike."
427,6,2,Ike Broflovski,"[begins to practice the positions] Pee-za, Fron fries. Pee-za, Fron fries. Fron friiiies. [skis out of control] Peeee-zaaa [skis for a lodge and right through its wall.]"
428,6,2,Thumper,"Okay, you see what he did?! He French-fried when he should've pizza'd. You French-fry when you pizza, you're gonna have a bad time!"
429,6,2,Phil,"And so, we think we can convince you to buy one of our combos that's opening right here in Phase 4."
430,6,2,Josh,That sounds like a GREAT investment opportunity!
431,6,2,Gerald Broflovski,"I-I'm sorry, but none of us can really afford to own our own vacation condo."
432,6,2,Randy Marsh,"Yeah, and to be honest, we're just doing this meeting because of the two nights free deal."
433,6,2,Phil,"Oh, I know, that's what everybody says - ""Not me, I can't afford it."" But what if I told you you could own one of our properties for only eight thousand dollars!"
434,6,2,Josh,Wow!
435,6,2,Sheila Broflovski,For only eight thousand dollars we can buy a condo here?
